6.2558945,4.9423077,4,20299,2,0,4,2,20424,1369090,257,218848,52,1280,2016
5.7886857,4.9090909,4,20301,2,0,3,2,20324,2679270,162,462846,33,10249,2016
3.9978369,4.8695652,0,20310,2,0,1,0,20100,2733461,112,683735,23,55376,2016
5.9636611,4.3333333,0,20317,2,3,2,0,23200,887190,26,148766,6,23104,2016
4.5545027,4.8333333,0,20319,2,1,2,1,21210,2672983,29,586888,6,52179,2016
5.7886857,4.9090909,4,20323,2,0,3,2,20324,2679270,162,462846,33,17024,2016
6.2558945,4.9423077,4,20331,2,0,4,2,20424,1369090,257,218848,52,3592,2016
6.2558945,4.9423077,4,20337,2,0,4,2,20424,1369090,257,218848,52,7962,2016
5.4038435,4.75,0,20340,2,2,2,1,22210,2160997,38,399900,8,32660,2016
5.8842866,4.9189189,1,20345,2,0,4,2,20421,723373,182,122933,37,4550,2016
5.7886857,4.9090909,4,20348,2,0,3,2,20324,2679270,162,462846,33,40127,2016
6.2558945,4.9423077,4,20354,2,0,4,2,20424,1369090,257,218848,52,9840,2016
6.2558945,4.9423077,4,20358,2,0,4,2,20424,1369090,257,218848,52,1085,2016
3.7968785,4.5555556,0,20366,2,1,1,1,21110,3607456,41,950111,9,232634,2016
4.5545027,4.8333333,0,20368,2,1,2,1,21210,2672983,29,586888,6,76108,2016
6.2558945,4.9423077,4,20371,2,0,4,2,20424,1369090,257,218848,52,1991,2016
6.2558945,4.9423077,4,20372,2,0,4,2,20424,1369090,257,218848,52,6008,2016
6.2335559,5,4,20374,2,3,3,2,23324,877560,40,140780,8,8048,2016
3.9978369,4.8695652,0,20380,2,0,1,0,20100,2733461,112,683735,23,11253,2016
5.7886857,4.9090909,4,20381,2,0,3,2,20324,2679270,162,462846,33,15337,2016
6.2558945,4.9423077,4,20387,2,0,4,2,20424,1369090,257,218848,52,9315,2016
5.7886857,4.9090909,4,20391,2,0,3,2,20324,2679270,162,462846,33,4010,2016
5.8842866,4.9189189,1,20395,2,0,4,2,20421,723373,182,122933,37,8266,2016
5.7886857,4.9090909,4,20397,2,0,3,2,20324,2679270,162,462846,33,16513,2016
3.9978369,4.8695652,0,20398,2,0,1,0,20100,2733461,112,683735,23,32266,2016
3.7968785,4.5555556,0,20400,2,1,1,1,21110,3607456,41,950111,9,43180,2016
6.3347939,5,0,20402,2,0,2,0,20200,1794645,135,281816,27,2137,2016
6.3347939,5,0,20416,2,0,2,0,20200,1794645,135,281816,27,26400,2016
6.3347939,5,0,20417,2,0,2,0,20200,1794645,135,281816,27,2255,2016
5.6420023,4.875,0,20420,2,0,2,1,20210,1395459,39,247334,8,32274,2016
6.3347939,5,0,20424,2,0,2,0,20200,1794645,135,281816,27,10425,2016
5.8842866,4.9189189,1,20426,2,0,4,2,20421,723373,182,122933,37,308,2016
5.7886857,4.9090909,4,20427,2,0,3,2,20324,2679270,162,462846,33,13318,2016
6.2558945,4.9423077,4,20429,2,0,4,2,20424,1369090,257,218848,52,2764,2016
6.2558945,4.9423077,4,20435,2,0,4,2,20424,1369090,257,218848,52,4932,2016
5.6420023,4.875,0,20445,2,0,2,1,20210,1395459,39,247334,8,17727,2016
6.8115817,4.2,0,20459,2,2,2,0,22200,1126983,21,165451,5,36694,2016
6.2335559,5,4,20462,2,3,3,2,23324,877560,40,140780,8,15880,2016
6.2335559,5,4,20469,2,3,3,2,23324,877560,40,140780,8,52112,2016
5.2074336,5,0,20473,2,2,1,0,22100,998114,20,191671,4,32013,2016
6.2558945,4.9423077,4,20474,2,0,4,2,20424,1369090,257,218848,52,4753,2016
5.9636611,4.3333333,0,20483,2,3,2,0,23200,887190,26,148766,6,4803,2016
5.505201,4.25,0,20487,2,3,1,0,23100,619748,17,112575,4,40070,2016
5.505201,4.25,0,20493,2,3,1,0,23100,619748,17,112575,4,12429,2016
4.8408621,4.4,0,20494,2,3,1,1,23110,1172481,22,242205,5,27137,2016
5.8842866,4.9189189,1,20495,2,0,4,2,20421,723373,182,122933,37,4923,2016
6.3347939,5,0,20498,2,0,2,0,20200,1794645,135,281816,27,24535,2016
3.9978369,4.8695652,0,20514,2,0,1,0,20100,2733461,112,683735,23,35275,2016
6.8115817,4.2,0,20515,2,2,2,0,22200,1126983,21,165451,5,36387,2016
5.7886857,4.9090909,4,20518,2,0,3,2,20324,2679270,162,462846,33,12366,2016
5.7886857,4.9090909,4,20519,2,0,3,2,20324,2679270,162,462846,33,945,2016
6.3347939,5,0,20520,2,0,2,0,20200,1794645,135,281816,27,3239,2016
6.2558945,4.9423077,4,20522,2,0,4,2,20424,1369090,257,218848,52,1378,2016
4.8408621,4.4,0,20531,2,3,1,1,23110,1172481,22,242205,5,50296,2016
5.8842866,4.9189189,1,20532,2,0,4,2,20421,723373,182,122933,37,425,2016
6.3347939,5,0,20545,2,0,2,0,20200,1794645,135,281816,27,7638,2016
5.4038435,4.75,0,20551,2,2,2,1,22210,2160997,38,399900,8,49051,2016
3.9978369,4.8695652,0,20557,2,0,1,0,20100,2733461,112,683735,23,27312,2016
6.2558945,4.9423077,4,20558,2,0,4,2,20424,1369090,257,218848,52,199,2016
3.9978369,4.8695652,0,20560,2,0,1,0,20100,2733461,112,683735,23,8628,2016
5.7886857,4.9090909,4,20570,2,0,3,2,20324,2679270,162,462846,33,7698,2016
8.6490514,4,0,20572,2,2,9,2,22920,403928,12,46702,3,11448,2016
5.4038435,4.75,0,20574,2,2,2,1,22210,2160997,38,399900,8,53775,2016
5.8842866,4.9189189,1,20583,2,0,4,2,20421,723373,182,122933,37,2884,2016
6.2558945,4.9423077,4,20589,2,0,4,2,20424,1369090,257,218848,52,1029,2016
5.8842866,4.9189189,1,20598,2,0,4,2,20421,723373,182,122933,37,1115,2016
3.9978369,4.8695652,0,20599,2,0,1,0,20100,2733461,112,683735,23,83078,2016
6.3347939,5,0,20610,2,0,2,0,20200,1794645,135,281816,27,1172,2016
6.2558945,4.9423077,4,20621,2,0,4,2,20424,1369090,257,218848,52,538,2016
6.0680482,5,0,20631,2,3,2,1,23210,1063207,25,175214,5,29767,2016
5.7886857,4.9090909,4,20632,2,0,3,2,20324,2679270,162,462846,33,17623,2016
5.7886857,4.9090909,4,20633,2,0,3,2,20324,2679270,162,462846,33,10334,2016
3.7968785,4.5555556,0,20635,2,1,1,1,21110,3607456,41,950111,9,76458,2016
5.8842866,4.9189189,1,20637,2,0,4,2,20421,723373,182,122933,37,656,2016
4.4848481,5,0,20639,2,0,1,1,20110,3400367,80,758190,16,41240,2016
3.9978369,4.8695652,0,20641,2,0,1,0,20100,2733461,112,683735,23,84397,2016
6.3347939,5,0,20644,2,0,2,0,20200,1794645,135,281816,27,10161,2016
6.0680482,5,0,20660,2,3,2,1,23210,1063207,25,175214,5,38541,2016
6.2558945,4.9423077,4,20665,2,0,4,2,20424,1369090,257,218848,52,1587,2016
5.8842866,4.9189189,1,20667,2,0,4,2,20421,723373,182,122933,37,2818,2016
4.3335768,4.9,1,20668,2,0,3,2,20321,628802,49,145100,10,10375,2016
5.6420023,4.875,0,20671,2,0,2,1,20210,1395459,39,247334,8,77386,2016
5.8842866,4.9189189,1,20672,2,0,4,2,20421,723373,182,122933,37,15546,2016
5.8842866,4.9189189,1,20680,2,0,4,2,20421,723373,182,122933,37,4990,2016
5.7886857,4.9090909,4,20682,2,0,3,2,20324,2679270,162,462846,33,20878,2016
5.8842866,4.9189189,1,20689,2,0,4,2,20421,723373,182,122933,37,7710,2016
